iter	Passed	Remaining
1298	335001	858264
1299	335217	857900
1300	335484	857664
1301	335721	857352
1302	335949	857018
1303	336197	856735
1304	336357	856229
1305	336616	855973
1306	336849	855653
1307	337070	855304
1308	337351	855106
1309	337499	854568
1310	337763	854327
1311	338022	854072
1312	338218	853660
1313	338462	853368
1314	338694	853045
1315	338940	852759
1316	339190	852483
1317	339433	852188
1318	339644	851813
1319	339974	851739
1320	340254	851537
1321	340478	851195
1322	340716	850889
1323	340949	850571
1324	341213	850328
1325	341378	849843
1326	341647	849613
1327	341831	849172
1328	342106	848959
1329	342330	848620
1330	342524	848205
1331	342782	847948
1332	343064	847752
1333	343284	847402
1334	343572	847222
1335	343827	846957
1336	344076	846679
1337	344334	846425
1338	344622	846242
1339	344860	845937
1340	345123	845693
1341	345389	845458
1342	345585	845051
1343	345811	844716
1344	346104	844546
1345	346327	844205
1346	346512	843771
1347	346752	843472
1348	347038	843284
1349	347228	842865
1350	347439	842496
1351	347687	842216
1352	347925	841911
1353	348156	841592
1354	348423	841358
1355	348674	841087
1356	348904	840765
1357	349139	840455
1358	349391	840185
1359	349614	839847
1360	349810	839443
1361	350075	839204
1362	350326	838933
1363	350504	838486
1364	350720	838132
1365	350917	837732
1366	351112	837327
1367	351306	836919
1368	351548	836628
1369	351777	836306
1370	352007	835986
1371	352234	835658
1372	352469	835350
1373	352683	834991
1374	352938	834732
1375	353152	834373
1376	353396	834086
1377	353636	833790
1378	353894	833538
1379	354125	833220
1380	354319	832818
1381	354583	832579
1382	354814	832260
1383	355059	831978
1384	355319	831729
1385	355567	831454
1386	355805	831152
1387	355996	830743
1388	356234	830443
1389	356460	830117
1390	356703	829828
1391	356996	829657
1392	357178	829227
1393	357419	828935
1394	357675	828679
1395	357895	828337
1396	358179	828146
1397	358433	827884
1398	358691	827630
1399	358950	827381
1400	359130	826948
1401	359436	826807
1402	359652	826457
1403	359892	826162
1404	360161	825936
1405	360388	825612
1406	360584	825218
1407	360911	825123
1408	361128	824777
1409	361416	824593
1410	361623	824225
1411	361886	823984
1412	362106	823644
1413	362359	823382
1414	362594	823076
1415	362790	822684
1416	363088	822522
1417	363314	822196
1418	363561	821920
1419	363823	821678
1420	364047	821348
1421	364316	821121
1422	364511	820727
1423	364691	820298
1424	364968	820090
1425	365231	819850
1426	365526	819680
1427	365766	819389
1428	365970	819016
1429	366194	818687
1430	366435	818398
1431	366677	818109
1432	366896	817771
1433	367099	817398
1434	367411	817265
1435	367629	816926
1436	367797	816474
1437	368074	816264
1438	368327	816002
1439	368511	815588
1440	368727	815244
1441	369019	815067
1442	369193	814630
1443	369454	814386
1444	369682	814069
1445	370050	814060
1446	370268	813721
1447	370493	813397
1448	370708	813052
1449	370886	812624
1450	371094	812264
1451	371331	811967
1452	372226	813108
1453	373091	814181
1454	374164	815703
1455	375040	816795
1456	375895	817836
1457	376739	818851
1458	377347	819353
1459	377620	819126
1460	377878	818866
1461	378118	818566
1462	378355	818260
1463	378575	817919
1464	378827	817646
1465	379061	817334
1466	379283	816997
1467	379509	816669
1468	379743	816358
1469	379997	816090
1470	380246	815809
1471	380475	815488
1472	380662	815076
1473	380910	814797
1474	381215	814638
1475	381432	814291
1476	381685	814022
1477	381821	813502
1478	382054	813190
1479	382270	812841
1480	382573	812677
1481	382779	812309
1482	383049	812074
1483	383293	811786
1484	383537	811497
1485	383773	811192
1486	384039	810950
1487	384296	810690
1488	384538	810397
1489	384769	810081
1490	384997	809759
1491	385274	809540
1492	385500	809215
1493	385732	808901
1494	385921	808499
1495	386121497	38691496	386351498	38711497	386661499	38741498	386916	807387
1499	387246	807279
1500	387482	806976
1501	387726	806687
1502	387954	806367
1503	388214	806112
1504	388441	805790
1505	388628	805384
1506	388882	805118
1507	389084	804743
1508	389344	804489
1509	389572	804171
1510	389826	803903
1511	390103	803686
1512	390278	803255
1513	390528	802981
1514	390760	802671
1515	390943	802259
1516	391242	802085
1517	392050	802954
1518	392898	803902
1519	393677	804707
1520	394537	805675
1521	395479	806810
1522	396410	807917
1523	397320	808980
1524	397569	808695
1525	397827	808428
1526	398032	808054
1527	398264	807736
1528	398498	807421
1529	398703	807048
1530	399044	806949
1531	399295	806671
1532	399524	806345
1533	399691	805897
1534	399941	805614
1535	400220	805391
1536	400505	805181
1537	400743	804874
1538	400988	804583
1539	401274	804372
1540	401799	804642
1541	402778	805819
1542	403084	805646
1543	403614	805921
1544	403844	805598
1545	404245	805613
1546	404782	805901
1547	405017	805587
1548	405375	805517
1549	405760	805500
1550	406139	805471
1551	406482	805368
1552	406859	805335
1553	407146	805123
1554	407365	804775
1555	407702	804661
1556	408062	804594
1557	408314	804311
1558	408541	803980
1559	408712	803539
1560	408998	803323
1561	409232	803008
1562	409518	802793
1563	409785	802539
1564	409940	802068
1565	410204	801811
1566	410561	801735
1567	410800	801428
1568	411058	801157
1569	411269	800797
1570	411536	800544
1571	411811	800307
1572	412098	800094
1573	412306	799728
1574	412653	799630
1575	412901	799342
1576	413180	799113
1577	413438	798842
1578	413663	798509
1579	413903	798205
1580	414205	798019
1581	414450	797724
1582	414677	797397
1583	414957	797168
1584	415186	796844
1585	415398	796485
1586	415660	796224
1587	415887	795894
1588	416123	795584
1589	416385	795323
1590	416608	794986
1591	416825	794638
